index,station_name,east_m,north_m
282,S15-2,-25658.838586191596,-13242.957250975047
283,S15-3,-25604.439655141534,-13232.652632712914
284,S15-4,-25556.709087813717,-13214.604253294148
285,S16-1,-28259.595913986046,-26086.976869052047
286,S16-2,-28314.594336430629,-26070.145772619828
287,S16-3,-28215.117575874188,-26058.843594904887
288,S16-4,-28262.802532168767,-26029.141647519395
289,S2-1,918.030273620035,387.891914096948
290,S2-2,832.584438943416,324.038606795699
291,S2-3,786.091291817800,360.063006639277
292,S3-1,627.533696243978,1102.187482768019
293,S3-2,588.661857921538,1151.608773844634
294,S4-1,-293.529067582282,1715.956951836185
295,S4-2,-353.284434368095,1724.819677434503
296,S4-3,-259.426075244560,1747.093770846158
297,S8-1,-3459.546878799272,-3483.233047203178
298,S8-2,-3415.917638514713,-3480.561975978384
299,S8-3,-3373.788211623455,-3442.986540838284
300,S8-4,-3411.958151829628,-3419.838322907740
301,S8-5,-3455.394559986449,-3405.888472698719
302,S8-6,-3421.315225392502,-3367.539692109519
303,S9-1,-1598.974415054091,-6225.924167236461
304,S9-2,-1700.662717009446,-6209.782713238190
305,S9-3,-1647.109019618063,-6179.746833401205
306,S9-4,-1710.903496377868,-6164.685572798162
